Country,Date,Number of Cases
Russia,"Feb 24 2021",11749
Russia,"Feb 25 2021",11198
Russia,"Feb 26 2021",11086
Russia,"Feb 27 2021",11534
Russia,"Feb 28 2021",11359
Russia,"Mar 01 2021",11571
Russia,"Mar 02 2021",10565
Russia,"Mar 03 2021",10535
Russia,"Mar 04 2021",11385
Russia,"Mar 05 2021",11024
Russia,"Mar 06 2021",11022
Russia,"Mar 07 2021",10595
Russia,"Mar 08 2021",10253
Russia,"Mar 09 2021",9445
Russia,"Mar 10 2021",9079
Russia,"Mar 11 2021",9270
Russia,"Mar 12 2021",9794
Russia,"Mar 13 2021",9908
Russia,"Mar 14 2021",10083
Russia,"Mar 15 2021",9437
Russia,"Mar 16 2021",9393
Russia,"Mar 17 2021",8998
Russia,"Mar 18 2021",9803
Russia,"Mar 19 2021",9699
Russia,"Mar 20 2021",9632
Russia,"Mar 21 2021",9299
Russia,"Mar 22 2021",9284
Russia,"Mar 23 2021",8457
Russia,"Mar 24 2021",8861
Russia,"Mar 25 2021",9221
Russia,"Mar 26 2021",9167
Russia,"Mar 27 2021",8885
Russia,"Mar 28 2021",9088
Russia,"Mar 29 2021",8711
Russia,"Mar 30 2021",8277
Russia,"Mar 31 2021",8275
Russia,"Apr 01 2021",9169
Russia,"Apr 02 2021",8792
Russia,"Apr 03 2021",9021
Russia,"Apr 04 2021"        ,8817            
India,"Feb 15 2020",null
India,"Feb 16 2020",0
India,"Feb 17 2020",0
India,"Feb 18 2020",0
India,"Feb 19 2020",0
India,"Feb 20 2020",0
India,"Feb 21 2020",0
India,"Feb 22 2020",0
India,"Feb 23 2020",0
India,"Feb 24 2020",0
India,"Feb 25 2020",0
India,"Feb 26 2020",0
India,"Feb 27 2020",0
India,"Feb 28 2020",0
India,"Feb 29 2020",0
India,"Mar 01 2020",0
India,"Mar 02 2020",3
India,"Mar 03 2020",1
India,"Mar 04 2020",22
India,"Mar 05 2020",1
India,"Mar 06 2020",1
India,"Mar 07 2020",3
India,"Mar 08 2020",6
India,"Mar 09 2020",7
India,"Mar 10 2020",15
India,"Mar 11 2020",0
India,"Mar 12 2020",12
India,"Mar 13 2020",8
India,"Mar 14 2020",18
India,"Mar 15 2020",14
India,"Mar 16 2020",15
India,"Mar 17 2020",14
India,"Mar 18 2020",26
India,"Mar 19 2020",25
India,"Mar 20 2020",55
India,"Mar 21 2020",83
India,"Mar 22 2020",64
India,"Mar 23 2020",103
India,"Mar 24 2020",37
India,"Mar 25 2020",121
India,"Mar 26 2020",70
India,"Mar 27 2020",160
India,"Mar 28 2020",100
India,"Mar 29 2020",37
India,"Mar 30 2020",227
India,"Mar 31 2020",146
India,"Apr 01 2020",601
India,"Apr 02 2020",545
India,"Apr 03 2020",516
India,"Apr 04 2020",529
India,"Apr 05 2020",701
India,"Apr 06 2020",489
India,"Apr 07 2020",573
India,"Apr 08 2020",565
India,"Apr 09 2020",809
India,"Apr 10 2020",875
India,"Apr 11 2020",846
India,"Apr 12 2020",759
India,"Apr 13 2020",1248
India,"Apr 14 2020",1034
India,"Apr 15 2020",883
India,"Apr 16 2020",1060
India,"Apr 17 2020",922
India,"Apr 18 2020",2013
India,"Apr 19 2020",1250
India,"Apr 20 2020",924
India,"Apr 21 2020",1541
India,"Apr 22 2020",1290
India,"Apr 23 2020",1669
India,"Apr 24 2020",1408
India,"Apr 25 2020",1836
India,"Apr 26 2020",1607
India,"Apr 27 2020",1561
India,"Apr 28 2020",1873
India,"Apr 29 2020",1738
India,"Apr 30 2020",1801
India,"May 01 2020",2394
India,"May 02 2020",2442
India,"May 03 2020",2806
India,"May 04 2020",3932
India,"May 05 2020",2963
India,"May 06 2020",3587
India,"May 07 2020",3364
India,"May 08 2020",3344
India,"May 09 2020",3113
India,"May 10 2020",4353
India,"May 11 2020",3607
India,"May 12 2020",3524
India,"May 13 2020",3763
India,"May 14 2020",3942
India,"May 15 2020",3787
India,"May 16 2020",4864
India,"May 17 2020",5050
India,"May 18 2020",4630
India,"May 19 2020",6147
India,"May 20 2020",5553
India,"May 21 2020",6198
India,"May 22 2020",6568
India,"May 23 2020",6629
India,"May 24 2020",7113
India,"May 25 2020",6414
India,"May 26 2020",5843
India,"May 27 2020",7293
India,"May 28 2020",7300
India,"May 29 2020",8105
India,"May 30 2020",8336
India,"May 31 2020",8782
India,"Jun 01 2020",7761
India,"Jun 02 2020",8821
India,"Jun 03 2020",9633
India,"Jun 04 2020",9889
India,"Jun 05 2020",9471
India,"Jun 06 2020",10438
India,"Jun 07 2020",10864
India,"Jun 08 2020",8442
India,"Jun 09 2020",8852
India,"Jun 10 2020",12375
India,"Jun 11 2020",11128
India,"Jun 12 2020",11320
India,"Jun 13 2020",12023
India,"Jun 14 2020",11157
India,"Jun 15 2020",10243
India,"Jun 16 2020",11135
India,"Jun 17 2020",13103
India,"Jun 18 2020",13827
India,"Jun 19 2020",14721
India,"Jun 20 2020",15915
India,"Jun 21 2020",15183
India,"Jun 22 2020",13540
India,"Jun 23 2020",15665
India,"Jun 24 2020",16870
India,"Jun 25 2020",18185
India,"Jun 26 2020",18276
India,"Jun 27 2020",20131
India,"Jun 28 2020",19620
India,"Jun 29 2020",18339
India,"Jun 30 2020",18256
India,"Jul 01 2020",19428
India,"Jul 02 2020",21948
India,"Jul 03 2020",22721
India,"Jul 04 2020",24015
India,"Jul 05 2020",23932
India,"Jul 06 2020",22510
India,"Jul 07 2020",23135
India,"Jul 08 2020",25571
India,"Jul 09 2020",25790
India,"Jul 10 2020",27761
India,"Jul 11 2020",27755
India,"Jul 12 2020",29108
India,"Jul 13 2020",28179
India,"Jul 14 2020",29842
India,"Jul 15 2020",32682
India,"Jul 16 2020",35468
India,"Jul 17 2020",34820
India,"Jul 18 2020",37407
India,"Jul 19 2020",40243
India,"Jul 20 2020",36810
India,"Jul 21 2020",39168
India,"Jul 22 2020",45599
India,"Jul 23 2020",48446
India,"Jul 24 2020",48892
India,"Jul 25 2020",48472
India,"Jul 26 2020",50525
India,"Jul 27 2020",46484
India,"Jul 28 2020",49632
India,"Jul 29 2020",52249
India,"Jul 30 2020",54966
India,"Jul 31 2020",57704
India,"Aug 01 2020",54865
India,"Aug 02 2020",52783
India,"Aug 03 2020",50629
India,"Aug 04 2020",51282
India,"Aug 05 2020",56626
India,"Aug 06 2020",62170
India,"Aug 07 2020",61455
India,"Aug 08 2020",65156
India,"Aug 09 2020",62117
India,"Aug 10 2020",53016
India,"Aug 11 2020",61252
India,"Aug 12 2020",67066
India,"Aug 13 2020",64142
India,"Aug 14 2020",65609
India,"Aug 15 2020",63986
India,"Aug 16 2020",58108
India,"Aug 17 2020",54288
India,"Aug 18 2020",65022
India,"Aug 19 2020",69196
India,"Aug 20 2020",68507
India,"Aug 21 2020",69039
India,"Aug 22 2020",70068
India,"Aug 23 2020",61749
India,"Aug 24 2020",59696
India,"Aug 25 2020",66873
India,"Aug 26 2020",75995
India,"Aug 27 2020",76826
India,"Aug 28 2020",76665
India,"Aug 29 2020",78472
India,"Aug 30 2020",79457
India,"Aug 31 2020",68770
India,"Sep 01 2020",78169
India,"Sep 02 2020",82860
India,"Sep 03 2020",84156
India,"Sep 04 2020",87115
India,"Sep 05 2020",90600
India,"Sep 06 2020",91723
India,"Sep 07 2020",75022
India,"Sep 08 2020",89852
India,"Sep 09 2020",95529
India,"Sep 10 2020",96760
India,"Sep 11 2020",97654
India,"Sep 12 2020",94409
India,"Sep 13 2020",93215
India,"Sep 14 2020",81911
India,"Sep 15 2020",91120
India,"Sep 16 2020",97859
India,"Sep 17 2020",96793
India,"Sep 18 2020",92789
India,"Sep 19 2020",92755
India,"Sep 20 2020",87382
India,"Sep 21 2020",74493
India,"Sep 22 2020",80391
India,"Sep 23 2020",89688
India,"Sep 24 2020",85919
India,"Sep 25 2020",85468
India,"Sep 26 2020",89010
India,"Sep 27 2020",82767
India,"Sep 28 2020",69671
India,"Sep 29 2020",80500
India,"Sep 30 2020",86748
India,"Oct 01 2020",81693
India,"Oct 02 2020",79974
India,"Oct 03 2020",75479
India,"Oct 04 2020",74767
India,"Oct 05 2020",59893
India,"Oct 06 2020",72106
India,"Oct 07 2020",78809
India,"Oct 08 2020",70824
India,"Oct 09 2020",73196
India,"Oct 10 2020",74535
India,"Oct 11 2020",67757
India,"Oct 12 2020",54265
India,"Oct 13 2020",63517
India,"Oct 14 2020",67988
India,"Oct 15 2020",60439
India,"Oct 16 2020",65126
India,"Oct 17 2020",62092
India,"Oct 18 2020",55511
India,"Oct 19 2020",46498
India,"Oct 20 2020",54422
India,"Oct 21 2020",56000
India,"Oct 22 2020",54482
India,"Oct 23 2020",54028
India,"Oct 24 2020",50224
India,"Oct 25 2020",45158
India,"Oct 26 2020",36838
India,"Oct 27 2020",42965
India,"Oct 28 2020",49912
India,"Oct 29 2020",49281
India,"Oct 30 2020",48120
India,"Oct 31 2020",46715
India,"Nov 01 2020",46441
India,"Nov 02 2020",37592
India,"Nov 03 2020",46033
India,"Nov 04 2020",50465
India,"Nov 05 2020",47622
India,"Nov 06 2020",49851
India,"Nov 07 2020",46318
India,"Nov 08 2020",46661
India,"Nov 09 2020",37211
India,"Nov 10 2020",44679
India,"Nov 11 2020",48285
India,"Nov 12 2020",43861
India,"Nov 13 2020",45343
India,"Nov 14 2020",41659
India,"Nov 15 2020",30715
India,"Nov 16 2020",28555
India,"Nov 17 2020",38532
India,"Nov 18 2020",45439
India,"Nov 19 2020",46182
India,"Nov 20 2020",46288
India,"Nov 21 2020",45295
India,"Nov 22 2020",44404
India,"Nov 23 2020",37410
India,"Nov 24 2020",44276
India,"Nov 25 2020",44699
India,"Nov 26 2020",43174
India,"Nov 27 2020",41353
India,"Nov 28 2020",41815
India,"Nov 29 2020",39036
India,"Nov 30 2020",31179
India,"Dec 01 2020",36456
India,"Dec 02 2020",33761
India,"Dec 03 2020",38309
India,"Dec 04 2020",36638
India,"Dec 05 2020",36111
India,"Dec 06 2020",32272
India,"Dec 07 2020",27107
India,"Dec 08 2020",32067
India,"Dec 09 2020",26351
India,"Dec 10 2020",34666
India,"Dec 11 2020",30034
India,"Dec 12 2020",30354
India,"Dec 13 2020",27336
India,"Dec 14 2020",21791
India,"Dec 15 2020",26401
India,"Dec 16 2020",18164
India,"Dec 17 2020",26762
India,"Dec 18 2020",26991
India,"Dec 19 2020",26834
India,"Dec 20 2020",24589
India,"Dec 21 2020",19174
India,"Dec 22 2020",23886
India,"Dec 23 2020",24236
India,"Dec 24 2020",23924
India,"Dec 25 2020",22350
India,"Dec 26 2020",18574
India,"Dec 27 2020",20333
India,"Dec 28 2020",16072
India,"Dec 29 2020",20529
India,"Dec 30 2020",21957
India,"Dec 31 2020",19046
India,"Jan 01 2021",17080
India,"Jan 02 2021",21222
India,"Jan 03 2021",16660
India,"Jan 04 2021",16278
India,"Jan 05 2021",17909
India,"Jan 06 2021",20460
India,"Jan 07 2021",18106
India,"Jan 08 2021",18482
India,"Jan 09 2021",18820
India,"Jan 10 2021",16085
India,"Jan 11 2021",12482
India,"Jan 12 2021",15903
India,"Jan 13 2021",17015
India,"Jan 14 2021",15677
India,"Jan 15 2021",15151
India,"Jan 16 2021",15051
India,"Jan 17 2021",13962
India,"Jan 18 2021",9975
India,"Jan 19 2021",13795
India,"Jan 20 2021",15277
India,"Jan 21 2021",14481
India,"Jan 22 2021",14344
India,"Jan 23 2021",14891
India,"Jan 24 2021",13239
India,"Jan 25 2021",9036
India,"Jan 26 2021",12569
India,"Jan 27 2021",11752
India,"Jan 28 2021",18940
India,"Jan 29 2021",13055
India,"Jan 30 2021",13065
India,"Jan 31 2021",11528
India,"Feb 01 2021",8587
India,"Feb 02 2021",11000
India,"Feb 03 2021",12917
India,"Feb 04 2021",12410
India,"Feb 05 2021",11689
India,"Feb 06 2021",11948
India,"Feb 07 2021",11673
India,"Feb 08 2021",8947
India,"Feb 09 2021",10510
India,"Feb 10 2021",12760
India,"Feb 11 2021",9353
India,"Feb 12 2021",12137
India,"Feb 13 2021",12188
India,"Feb 14 2021",11434
India,"Feb 15 2021",9139
India,"Feb 16 2021",11795
India,"Feb 17 2021",12440
India,"Feb 18 2021",12643
India,"Feb 19 2021",14587
India,"Feb 20 2021",14315
India,"Feb 21 2021",13980
India,"Feb 22 2021",10792
India,"Feb 23 2021",13463
India,"Feb 24 2021",17144
India,"Feb 25 2021",16568
India,"Feb 26 2021",16056
India,"Feb 27 2021",17346
India,"Feb 28 2021",15616
India,"Mar 01 2021",11563
India,"Mar 02 2021",15704
India,"Mar 03 2021",17425
India,"Mar 04 2021",16824
India,"Mar 05 2021",18292
India,"Mar 06 2021",18716
India,"Mar 07 2021",18691
India,"Mar 08 2021",15353
India,"Mar 09 2021",16846
India,"Mar 10 2021",22841
India,"Mar 11 2021",21668
India,"Mar 12 2021",27512
India,"Mar 13 2021",25153
India,"Mar 14 2021",26514
India,"Mar 15 2021",24437
India,"Mar 16 2021",28869
India,"Mar 17 2021",35838
India,"Mar 18 2021",39643
India,"Mar 19 2021",40950
India,"Mar 20 2021",43815
India,"Mar 21 2021",47009
India,"Mar 22 2021",40611
India,"Mar 23 2021",47264
India,"Mar 24 2021",53419
India,"Mar 25 2021",59069
India,"Mar 26 2021",62291
India,"Mar 27 2021",62631
India,"Mar 28 2021",68206
India,"Mar 29 2021",56119
India,"Mar 30 2021",53158
India,"Mar 31 2021",72182
India,"Apr 01 2021",81441
India,"Apr 02 2021",89019
India,"Apr 03 2021",92998
India,"Apr 04 2021"        ,103793            
China,"Jan 22 2020",null
China,"Jan 23 2020",259
China,"Jan 24 2020",457
China,"Jan 25 2020",688
China,"Jan 26 2020",769
China,"Jan 27 2020",1771
China,"Jan 28 2020",1459
China,"Jan 29 2020",1737
China,"Jan 30 2020",1981
China,"Jan 31 2020",2099
China,"Feb 01 2020",2589
China,"Feb 02 2020",2825
China,"Feb 03 2020",3235
China,"Feb 04 2020",3884
China,"Feb 05 2020",3694
China,"Feb 06 2020",3143
China,"Feb 07 2020",3385
China,"Feb 08 2020",2652
China,"Feb 09 2020",2973
China,"Feb 10 2020",2467
China,"Feb 11 2020",2015
China,"Feb 12 2020",14108
China,"Feb 13 2020",5090
China,"Feb 14 2020",2641
China,"Feb 15 2020",2008
China,"Feb 16 2020",2048
China,"Feb 17 2020",1888
China,"Feb 18 2020",1749
China,"Feb 19 2020",391
China,"Feb 20 2020",889
China,"Feb 21 2020",823
China,"Feb 22 2020",648
China,"Feb 23 2020",214
China,"Feb 24 2020",508
China,"Feb 25 2020",406
China,"Feb 26 2020",433
China,"Feb 27 2020",327
China,"Feb 28 2020",427
China,"Feb 29 2020",573
China,"Mar 01 2020",202
China,"Mar 02 2020",125
China,"Mar 03 2020",119
China,"Mar 04 2020",139
China,"Mar 05 2020",143
China,"Mar 06 2020",99
China,"Mar 07 2020",44
China,"Mar 08 2020",40
China,"Mar 09 2020",19
China,"Mar 10 2020",24
China,"Mar 11 2020",15
China,"Mar 12 2020",20
China,"Mar 13 2020",11
China,"Mar 14 2020",20
China,"Mar 15 2020",16
China,"Mar 16 2020",21
China,"Mar 17 2020",13
China,"Mar 18 2020",34
China,"Mar 19 2020",39
China,"Mar 20 2020",41
China,"Mar 21 2020",46
China,"Mar 22 2020",39
China,"Mar 23 2020",78
China,"Mar 24 2020",47
China,"Mar 25 2020",67
China,"Mar 26 2020",55
China,"Mar 27 2020",54
China,"Mar 28 2020",45
China,"Mar 29 2020",0
China,"Mar 30 2020",79
China,"Mar 31 2020",36
China,"Apr 01 2020",35
China,"Apr 02 2020",31
China,"Apr 03 2020",19
China,"Apr 04 2020",30
China,"Apr 05 2020",39
China,"Apr 06 2020",32
China,"Apr 07 2020",62
China,"Apr 08 2020",63
China,"Apr 09 2020",42
China,"Apr 10 2020",46
China,"Apr 11 2020",99
China,"Apr 12 2020",108
China,"Apr 13 2020",89
China,"Apr 14 2020",46
China,"Apr 15 2020",46
China,"Apr 16 2020",26
China,"Apr 17 2020",325
China,"Apr 18 2020",27
China,"Apr 19 2020",16
China,"Apr 20 2020",12
China,"Apr 21 2020",11
China,"Apr 22 2020",30
China,"Apr 23 2020",10
China,"Apr 24 2020",6
China,"Apr 25 2020",12
China,"Apr 26 2020",11
China,"Apr 27 2020",3
China,"Apr 28 2020",6
China,"Apr 29 2020",22
China,"Apr 30 2020",4
China,"May 01 2020",12
China,"May 02 2020",1
China,"May 03 2020",2
China,"May 04 2020",3
China,"May 05 2020",1
China,"May 06 2020",2
China,"May 07 2020",2
China,"May 08 2020",1
China,"May 09 2020",1
China,"May 10 2020",14
China,"May 11 2020",17
China,"May 12 2020",1
China,"May 13 2020",7
China,"May 14 2020",3
China,"May 15 2020",4
China,"May 16 2020",8
China,"May 17 2020",6
China,"May 18 2020",7
China,"May 19 2020",6
China,"May 20 2020",5
China,"May 21 2020",2
China,"May 22 2020",4
China,"May 23 2020",0
China,"May 24 2020",3
China,"May 25 2020",11
China,"May 26 2020",7
China,"May 27 2020",1
China,"May 28 2020",2
China,"May 29 2020",0
China,"May 30 2020",4
China,"May 31 2020",2
China,"Jun 01 2020",16
China,"Jun 02 2020",4
China,"Jun 03 2020",0
China,"Jun 04 2020",1
China,"Jun 05 2020",5
China,"Jun 06 2020",3
China,"Jun 07 2020",6
China,"Jun 08 2020",4
China,"Jun 09 2020",3
China,"Jun 10 2020",3
China,"Jun 11 2020",11
China,"Jun 12 2020",7
China,"Jun 13 2020",11
China,"Jun 14 2020",57
China,"Jun 15 2020",49
China,"Jun 16 2020",40
China,"Jun 17 2020",44
China,"Jun 18 2020",28
China,"Jun 19 2020",32
China,"Jun 20 2020",27
China,"Jun 21 2020",26
China,"Jun 22 2020",18
China,"Jun 23 2020",22
China,"Jun 24 2020",12
China,"Jun 25 2020",19
China,"Jun 26 2020",13
China,"Jun 27 2020",21
China,"Jun 28 2020",17
China,"Jun 29 2020",12
China,"Jun 30 2020",19
China,"Jul 01 2020",3
China,"Jul 02 2020",3
China,"Jul 03 2020",5
China,"Jul 04 2020",3
China,"Jul 05 2020",8
China,"Jul 06 2020",4
China,"Jul 07 2020",8
China,"Jul 08 2020",7
China,"Jul 09 2020",9
China,"Jul 10 2020",4
China,"Jul 11 2020",2
China,"Jul 12 2020",7
China,"Jul 13 2020",8
China,"Jul 14 2020",3
China,"Jul 15 2020",6
China,"Jul 16 2020",1
China,"Jul 17 2020",10
China,"Jul 18 2020",22
China,"Jul 19 2020",16
China,"Jul 20 2020",22
China,"Jul 21 2020",11
China,"Jul 22 2020",14
China,"Jul 23 2020",22
China,"Jul 24 2020",21
China,"Jul 25 2020",34
China,"Jul 26 2020",46
China,"Jul 27 2020",61
China,"Jul 28 2020",68
China,"Jul 29 2020",101
China,"Jul 30 2020",105
China,"Jul 31 2020",127
China,"Aug 01 2020",44
China,"Aug 02 2020",49
China,"Aug 03 2020",43
China,"Aug 04 2020",36
China,"Aug 05 2020",27
China,"Aug 06 2020",37
China,"Aug 07 2020",37
China,"Aug 08 2020",31
China,"Aug 09 2020",23
China,"Aug 10 2020",49
China,"Aug 11 2020",44
China,"Aug 12 2020",25
China,"Aug 13 2020",19
China,"Aug 14 2020",30
China,"Aug 15 2020",22
China,"Aug 16 2020",19
China,"Aug 17 2020",22
China,"Aug 18 2020",22
China,"Aug 19 2020",17
China,"Aug 20 2020",7
China,"Aug 21 2020",22
China,"Aug 22 2020",22
China,"Aug 23 2020",12
China,"Aug 24 2020",16
China,"Aug 25 2020",14
China,"Aug 26 2020",15
China,"Aug 27 2020",8
China,"Aug 28 2020",9
China,"Aug 29 2020",9
China,"Aug 30 2020",9
China,"Aug 31 2020",17
China,"Sep 01 2020",10
China,"Sep 02 2020",8
China,"Sep 03 2020",11
China,"Sep 04 2020",25
China,"Sep 05 2020",10
China,"Sep 06 2020",10
China,"Sep 07 2020",12
China,"Sep 08 2020",10
China,"Sep 09 2020",2
China,"Sep 10 2020",7
China,"Sep 11 2020",15
China,"Sep 12 2020",6
China,"Sep 13 2020",10
China,"Sep 14 2020",10
China,"Sep 15 2020",8
China,"Sep 16 2020",12
China,"Sep 17 2020",9
China,"Sep 18 2020",32
China,"Sep 19 2020",14
China,"Sep 20 2020",10
China,"Sep 21 2020",12
China,"Sep 22 2020",6
China,"Sep 23 2020",10
China,"Sep 24 2020",7
China,"Sep 25 2020",8
China,"Sep 26 2020",15
China,"Sep 27 2020",14
China,"Sep 28 2020",21
China,"Sep 29 2020",12
China,"Sep 30 2020",19
China,"Oct 01 2020",11
China,"Oct 02 2020",10
China,"Oct 03 2020",10
China,"Oct 04 2020",16
China,"Oct 05 2020",20
China,"Oct 06 2020",12
China,"Oct 07 2020",7
China,"Oct 08 2020",11
China,"Oct 09 2020",21
China,"Oct 10 2020",15
China,"Oct 11 2020",21
China,"Oct 12 2020",21
China,"Oct 13 2020",13
China,"Oct 14 2020",20
China,"Oct 15 2020",11
China,"Oct 16 2020",24
China,"Oct 17 2020",13
China,"Oct 18 2020",13
China,"Oct 19 2020",13
China,"Oct 20 2020",19
China,"Oct 21 2020",11
China,"Oct 22 2020",14
China,"Oct 23 2020",18
China,"Oct 24 2020",28
China,"Oct 25 2020",15
China,"Oct 26 2020",20
China,"Oct 27 2020",16
China,"Oct 28 2020",42
China,"Oct 29 2020",47
China,"Oct 30 2020",25
China,"Oct 31 2020",33
China,"Nov 01 2020",24
China,"Nov 02 2020",24
China,"Nov 03 2020",49
China,"Nov 04 2020",17
China,"Nov 05 2020",28
China,"Nov 06 2020",36
China,"Nov 07 2020",33
China,"Nov 08 2020",28
China,"Nov 09 2020",33
China,"Nov 10 2020",22
China,"Nov 11 2020",17
China,"Nov 12 2020",15
China,"Nov 13 2020",8
China,"Nov 14 2020",18
China,"Nov 15 2020",13
China,"Nov 16 2020",8
China,"Nov 17 2020",15
China,"Nov 18 2020",8
China,"Nov 19 2020",12
China,"Nov 20 2020",17
China,"Nov 21 2020",16
China,"Nov 22 2020",17
China,"Nov 23 2020",11
China,"Nov 24 2020",22
China,"Nov 25 2020",5
China,"Nov 26 2020",21
China,"Nov 27 2020",5
China,"Nov 28 2020",6
China,"Nov 29 2020",11
China,"Nov 30 2020",18
China,"Dec 01 2020",12
China,"Dec 02 2020",9
China,"Dec 03 2020",16
China,"Dec 04 2020",17
China,"Dec 05 2020",17
China,"Dec 06 2020",18
China,"Dec 07 2020",15
China,"Dec 08 2020",12
China,"Dec 09 2020",15
China,"Dec 10 2020",12
China,"Dec 11 2020",15
China,"Dec 12 2020",13
China,"Dec 13 2020",24
China,"Dec 14 2020",16
China,"Dec 15 2020",17
China,"Dec 16 2020",12
China,"Dec 17 2020",7
China,"Dec 18 2020",12
China,"Dec 19 2020",17
China,"Dec 20 2020",23
China,"Dec 21 2020",23
China,"Dec 22 2020",15
China,"Dec 23 2020",15
China,"Dec 24 2020",17
China,"Dec 25 2020",14
China,"Dec 26 2020",20
China,"Dec 27 2020",22
China,"Dec 28 2020",21
China,"Dec 29 2020",27
China,"Dec 30 2020",24
China,"Dec 31 2020",25
China,"Jan 01 2021",19
China,"Jan 02 2021",22
China,"Jan 03 2021",24
China,"Jan 04 2021",33
China,"Jan 05 2021",33
China,"Jan 06 2021",32
China,"Jan 07 2021",63
China,"Jan 08 2021",53
China,"Jan 09 2021",33
China,"Jan 10 2021",69
China,"Jan 11 2021",103
China,"Jan 12 2021",55
China,"Jan 13 2021",115
China,"Jan 14 2021",138
China,"Jan 15 2021",144
China,"Jan 16 2021",130
China,"Jan 17 2021",109
China,"Jan 18 2021",109
China,"Jan 19 2021",118
China,"Jan 20 2021",103
China,"Jan 21 2021",144
China,"Jan 22 2021",103
China,"Jan 23 2021",107
China,"Jan 24 2021",80
China,"Jan 25 2021",124
China,"Jan 26 2021",82
China,"Jan 27 2021",75
China,"Jan 28 2021",54
China,"Jan 29 2021",52
China,"Jan 30 2021",52
China,"Jan 31 2021",92
China,"Feb 01 2021",42
China,"Feb 02 2021",30
China,"Feb 03 2021",25
China,"Feb 04 2021",30
China,"Feb 05 2021",20
China,"Feb 06 2021",12
China,"Feb 07 2021",11
China,"Feb 08 2021",14
China,"Feb 09 2021",14
China,"Feb 10 2021",14
China,"Feb 11 2021",2
China,"Feb 12 2021",12
China,"Feb 13 2021",8
China,"Feb 14 2021",7
China,"Feb 15 2021",9
China,"Feb 16 2021",16
China,"Feb 17 2021",7
China,"Feb 18 2021",11
China,"Feb 19 2021",10
China,"Feb 20 2021",8
China,"Feb 21 2021",7
China,"Feb 22 2021",11
China,"Feb 23 2021",10
China,"Feb 24 2021",12
China,"Feb 25 2021",7
China,"Feb 26 2021",6
China,"Feb 27 2021",10
China,"Feb 28 2021",6
China,"Mar 01 2021",19
China,"Mar 02 2021",11
China,"Mar 03 2021",10
China,"Mar 04 2021",10
China,"Mar 05 2021",9
China,"Mar 06 2021",10
China,"Mar 07 2021",13
China,"Mar 08 2021",19
China,"Mar 09 2021",8
China,"Mar 10 2021",5
China,"Mar 11 2021",11
China,"Mar 12 2021",9
China,"Mar 13 2021",7
China,"Mar 14 2021",10
China,"Mar 15 2021",5
China,"Mar 16 2021",13
China,"Mar 17 2021",4
China,"Mar 18 2021",6
China,"Mar 19 2021",11
China,"Mar 20 2021",4
China,"Mar 21 2021",12
China,"Mar 22 2021",7
China,"Mar 23 2021",9
China,"Mar 24 2021",10
China,"Mar 25 2021",11
China,"Mar 26 2021",11
China,"Mar 27 2021",12
China,"Mar 28 2021",8
China,"Mar 29 2021",15
China,"Mar 30 2021",8
China,"Mar 31 2021",11
China,"Apr 01 2021",16
China,"Apr 02 2021",9
China,"Apr 03 2021",26
China,"Apr 04 2021"        ,21            
UK,"Feb 15 2020",null
UK,"Feb 16 2020",0
UK,"Feb 17 2020",0
UK,"Feb 18 2020",0
UK,"Feb 19 2020",0
UK,"Feb 20 2020",0
UK,"Feb 21 2020",0
UK,"Feb 22 2020",0
UK,"Feb 23 2020",4
UK,"Feb 24 2020",0
UK,"Feb 25 2020",0
UK,"Feb 26 2020",0
UK,"Feb 27 2020",3
UK,"Feb 28 2020",4
UK,"Feb 29 2020",3
UK,"Mar 01 2020",12
UK,"Mar 02 2020",3
UK,"Mar 03 2020",11
UK,"Mar 04 2020",33
UK,"Mar 05 2020",26
UK,"Mar 06 2020",43
UK,"Mar 07 2020",41
UK,"Mar 08 2020",62
UK,"Mar 09 2020",39
UK,"Mar 10 2020",56
UK,"Mar 11 2020",70
UK,"Mar 12 2020",117
UK,"Mar 13 2020",189
UK,"Mar 14 2020",310
UK,"Mar 15 2020",228
UK,"Mar 16 2020",137
UK,"Mar 17 2020",369
UK,"Mar 18 2020",613
UK,"Mar 19 2020",583
UK,"Mar 20 2020",647
UK,"Mar 21 2020",938
UK,"Mar 22 2020",603
UK,"Mar 23 2020",877
UK,"Mar 24 2020",1293
UK,"Mar 25 2020",1316
UK,"Mar 26 2020",1929
UK,"Mar 27 2020",2614
UK,"Mar 28 2020",2307
UK,"Mar 29 2020",2204
UK,"Mar 30 2020",2373
UK,"Mar 31 2020",2726
UK,"Apr 01 2020",3917
UK,"Apr 02 2020",3845
UK,"Apr 03 2020",4032
UK,"Apr 04 2020",3384
UK,"Apr 05 2020",5348
UK,"Apr 06 2020",3444
UK,"Apr 07 2020",3293
UK,"Apr 08 2020",4974
UK,"Apr 09 2020",3935
UK,"Apr 10 2020",7860
UK,"Apr 11 2020",4741
UK,"Apr 12 2020",4791
UK,"Apr 13 2020",3933
UK,"Apr 14 2020",4758
UK,"Apr 15 2020",4170
UK,"Apr 16 2020",4183
UK,"Apr 17 2020",5073
UK,"Apr 18 2020",5006
UK,"Apr 19 2020",5300
UK,"Apr 20 2020",4236
UK,"Apr 21 2020",3896
UK,"Apr 22 2020",4033
UK,"Apr 23 2020",4152
UK,"Apr 24 2020",4879
